date,skq_ret,nav_discount_pct,nav_discount_delta,category,event,direction,importance,note,source
20241118,1.55,65.7,-1.5,SK하이닉스,핵심 자회사 SK하이닉스 3분기 사상 최대 실적 견인,+,H,"Direction: 핵심 자회사(SK하이닉스) 가치 변동이 NAV에 직접 반영
Importance: SK스퀘어 NAV의 최대 비중을 차지하는 핵심 자산",흥국증권 리포트 20241118
20241118,1.55,65.7,-1.5,자회사,"Wavve-티빙 작업 진행 중, 결과 예단은 어려움",?,L,"Direction: 비핵심자회사의 사업 진행 상황
Importance: 일별 주가 방향성에 미치는 영향은 제한적",흥국증권 리포트 20241118
20241118,1.55,65.7,-1.5,신규투자,신성장 동력 확보 노력 가시화 기대,+,M,"Direction: 핵심사업 (AI/반도체 투자)와 정합성 결여. 현금 유출
Importance: 비핵심자산 지분 취득",흥국증권 리포트 20241118
20241118,1.55,65.7,-1.5,자회사,25년 기타 포트폴리오 관계사 실적 호전 전망,+,L,"Direction: 비핵심자회사의 실적 개선
Importance: 개별 자회사 영향은 제한적이나 누적 시 NAV·투자심리에 긍정적",흥국증권 리포트 20241118
20241118,1.55,65.7,-1.5,실적발표,"SK스퀘어 3분기 매출 4,575억, 영업이익 1.1조(흑전) 기록",+,H,"Direction: SK하이닉스 지분법이익 반영에 따른 연결실적 변동
Importance: 지주회사 특성상 실적 자체보다 SK하이닉스 실적에 후행하는 결과",흥국증권 리포트 20241118
20241119,-0.89,65.8,0.1,실적발표,"SK스퀘어 3Q24 실적 발표 (영업이익 흑전, 매출 감소)",+,H,"Direction: SK하이닉스 지분법이익 반영에 따른 연결실적 변동
Importance: 지주회사 특성상 실적 자체보다 SK하이닉스 실적에 후행하는 결과",유안타증권 리포트 20241119
20241119,-0.89,65.8,0.1,밸류업,11월 내 밸류업 공시 예정 발표,+,H,"Direction: 정부 밸류업 정책 중에서도 SK스퀘어가 모범사례로 특히 부각되며 재평가
Importance: 밸류업 테마 내 SK스퀘어 고유의 초과 재평가 요인",유안타증권 리포트 20241119
20241119,-0.89,65.8,0.1,SK하이닉스,SK하이닉스 3Q24 사상 최대 실적 달성,+,H,"Direction: 핵심 자회사(SK하이닉스) 가치 변동이 NAV에 직접 반영
Importance: SK스퀘어 NAV의 최대 비중을 차지하는 핵심 자산",유안타증권 리포트 20241119
20241121,0.75,64.5,-0.6,밸류업,SK스퀘어 기업가치제고계획 발표 (NAV 할인율 50% 이하 목표),+,H,"Direction: 정부 밸류업 정책 중에서도 SK스퀘어가 모범사례로 특히 부각되며 재평가
Importance: 밸류업 테마 내 SK스퀘어 고유의 초과 재평가 요인",대신증권 리포트 20260526
20241121,,,,주주환원,"1,000억원 자사주 매입 공시 (Batch 4)",+,H,"Direction: SK스퀘어에 현금 유입
Importance: NAV 할인율 축소를 위한 대표적 주주환원 수단",공시
20241121,0.75,64.5,-0.6,밸류업,SK스퀘어 기업가치 제고 계획 (2024),+,H,"Direction: 정부 밸류업 정책 중에서도 SK스퀘어가 모범사례로 특히 부각되며 재평가
Importance: 밸류업 테마 내 SK스퀘어 고유의 초과 재평가 요인",SK스퀘어 홈페이지 IR자료실 20241121
20241121,0.75,64.5,-0.6,밸류업,'27년까지 NAV 할인율 50% 이하 등 기업가치제고 목표 발표,+,H,"Direction: 정부 밸류업 정책 중에서도 SK스퀘어가 모범사례로 특히 부각되며 재평가
Importance: 밸류업 테마 내 SK스퀘어 고유의 초과 재평가 요인",현대차증권 리포트 20241122
20241121,0.75,64.5,-0.6,신규투자,AI Value-chain 내 반도체/AI 신규 투자 계획 발표,+,M,"Direction: 핵심사업 (AI/반도체 투자)와 정합성 결여. 현금 유출
Importance: 비핵심자산 지분 취득",현대차증권 리포트 20241122
20241122,8.83,62.8,-1.7,증권사리포트,대신증권 목표주가 96000원 (매수) 유지,+,M,"Direction: 투자의견 및 목표주가 유지
Importance: 투자의견 및 목표주가 유지",대신증권 리포트 20241122
20241122,8.83,62.8,-1.7,증권사리포트,"SK증권 목표주가 105,000원으로 상향 (매수 유지)",+,M,"Direction: 기존 투자의견 유지, 목표주가 상향 조정
Importance: 펀더멘털 개선을 반영한 목표주가 조정",SK증권 리포트 20260519
20241122,8.83,62.8,-1.7,증권사리포트,목표주가 산정 NAV 대비 할인율 60%에서 55%로 하향 조정,+,M,"Direction: 애널리스트 레포트의 SOTP 근거
Importance: NAV 할인율에 근거한 Valuation",SK증권 리포트 20241122
20241122,8.83,62.8,-1.7,주주환원,"기업가치제고계획 발표 (25~27년 COE 초과 ROE, NAV 할인율 50% 이하 등)",+,H,"Direction: 핵심 주주환원 정책 (자사주 매입·소각)
Importance: NAV 할인율 축소를 위한 대표적 주주환원 수단",SK증권 리포트 20241122
20241125,0.23,62.8,0,신규투자,"SK스토아 1,008억원 규모 유상증자 계약 체결 (SK스퀘어 투자)",?,L,"Direction: 핵심사업 (AI/반도체 투자)와 정합성 결여. 현금 유출
Importance: 비핵심자산 지분 취득",SK증권 리포트 20250226
20241125,0.23,62.8,0,주주환원,"1,000억원 규모 자기주식 직접 취득 결정 (24.11.25~25.2.24)",+,H,"Direction: 핵심 주주환원 정책 (자사주 매입·소각)
Importance: NAV 할인율 축소를 위한 대표적 주주환원 수단",현대차증권 리포트 20250711
20241127,-5.08,64.5,0.4,증권사리포트,"BNK투자증권 목표주가 125,000원으로 유지 (매수)",?,M,"Direction: 투자의견 및 목표주가 유지
Importance: 투자의견 및 목표주가 유지",BNK투자증권 리포트 20241127
20241127,-5.08,64.5,0.4,자회사,콘텐츠웨이브 전환사채 발행 가치 반영 (NAV 산정 기준),?,L,"Direction: 애널리스트 레포트의 SOTP 근거
Importance: 비핵심 자회사의 자본구조 조정",SK증권 리포트 20250410
20241130,,,,밸류업,11월 중 기업가치제고 계획 공시 예정,+,H,"Direction: 정부 밸류업 정책 중에서도 SK스퀘어가 모범사례로 특히 부각되며 재평가
Importance: 밸류업 테마 내 SK스퀘어 고유의 초과 재평가 요인",SK증권 리포트 20241115
20241204,-1.83,66.7,1.1,증권사리포트,대신증권 목표주가 96000원 유지 (매수 유지),?,M,"Direction: 투자의견 및 목표주가 유지
Importance: 투자의견 및 목표주가 유지",대신증권 리포트 20241204
20241204,-1.83,66.7,1.1,SK하이닉스,SK하이닉스 기업가치 21% 상승 (직전 리포트 대비),+,H,"Direction: 핵심 자회사(SK하이닉스) 가치 변동이 NAV에 직접 반영
Importance: SK스퀘어 NAV의 최대 비중을 차지하는 핵심 자산",대신증권 리포트 20250203
20241205,5.06,65.9,-0.8,ESG,"SK스퀘어, ‘올해 ESG 우수기업’ 수상",?,L,"Direction: ESG 인증·성과가 주가 방향성에 미치는 영향은 제한적
Importance: 기업 이미지 제고 효과는 있으나 일별 주가 영향은 미미",SK스퀘어 홈페이지 뉴스룸 20241205
20241231,,,,자회사,콘텐츠웨이브 24.4Q deal 금액으로 가치 평가,?,L,"Direction: 애널리스트 레포트의 SOTP 근거
Importance: 비핵심 자회사의 자본구조 조정",현대차증권 리포트 20250711
20241231,,,,실적발표,"2024년 매출 19.07조원, 영업이익 3.91조원, 순이익 3.71조원 기록",?,M,"Direction: SK하이닉스 지분법이익 반영에 따른 연결실적 변동
Importance: 지주회사 특성상 실적 자체보다 SK하이닉스 실적에 후행하는 결과",대신증권 리포트 20251015
20241231,,,,자회사,"십일번가 4Q24 장부가액 8,340억원 감액 반영",-,M,"Direction: 애널리스트 레포트의 SOTP 근거
Importance: 비핵심 자회사의 자본구조 조정",현대차증권 리포트 20250508
20241231,,,,자회사,"11번가, FSK L&S, SK 플래닛 등 자회사 장부가액 반영",?,L,"Direction: 애널리스트 레포트의 SOTP 근거
Importance: 비핵심 자회사의 자본구조 조정",SK증권 리포트 20250725
20241231,,,,실적발표,"4Q24 말 기준 SK스퀘어 순차입금 -5,408억원 (순현금 전환)",+,M,"Direction: SK하이닉스 지분법이익 반영에 따른 연결실적 변동
Importance: 지주회사 특성상 실적 자체보다 SK하이닉스 실적에 후행하는 결과",SK증권 리포트 20250410
20241231,,,,실적발표,"4Q24 영업이익 1조 6,520억원 기록 (전분기 대비 증가)",+,L,"Direction: SK하이닉스 지분법이익 반영에 따른 연결실적 변동
Importance: 지주회사 특성상 실적 자체보다 SK하이닉스 실적에 후행하는 결과",SK증권 리포트 20251031
20241231,,,,자회사,"주요 비상장 자회사(11번가, FSK L&S, SK플래닛, 기타) 4Q24 장부가액 기준 NAV 산정",?,L,"Direction: 애널리스트 레포트의 SOTP 근거
Importance: 비핵심 자회사의 자본구조 조정",SK증권 리포트 20250410
20250101,,,,실적발표,"2023년 영업손실 -2.3조원, 순손실 -1.3조원 기록",-,H,"Direction: SK하이닉스 지분법이익 반영에 따른 연결실적 변동
Importance: 지주회사 특성상 실적 자체보다 SK하이닉스 실적에 후행하는 결과",대신증권 리포트 20250203
20250106,,,,주주환원,"1,000억원 규모 자사주 소각 완료 (Batch 3)",+,M,"Direction: 기보유 자사주를 활용한 자본효율성 개선
Importance: NAV 할인율 축소 실현",공시
20250123,-1.19,64.8,-0.4,증권사리포트,"현대차증권 목표주가 130,000원으로 상향 (BUY 유지)",+,M,"Direction: 기존 투자의견 유지, 목표주가 상향 조정
Importance: 펀더멘털 개선을 반영한 목표주가 조정",현대차증권 리포트 20251202
20250124,0.4,64.8,0,증권사리포트,"SK증권 목표주가 125,000원으로 상향 (매수 유지)",+,M,"Direction: 기존 투자의견 유지, 목표주가 상향 조정
Importance: 펀더멘털 개선을 반영한 목표주가 조정",SK증권 리포트 20260519
20250124,0.4,64.8,0,SK하이닉스,SK스퀘어 YTD 수익률 26% 기록 (SK하이닉스 27.1%),+,M,"Direction: 핵심 자회사(SK하이닉스) 가치 변동이 NAV에 직접 반영
Importance: SK스퀘어 NAV의 최대 비중을 차지하는 핵심 자산",대신증권 리포트 20250203
20250129,,,,증권사리포트,현대차증권 목표주가 11만원 유지 (AFTER 6M),?,L,"Direction: 투자의견 및 목표주가 유지
Importance: 투자의견 및 목표주가 유지",현대차증권 리포트 20250711
20250131,,63.8,,증권사리포트,"대신증권 목표주가 110,000원으로 상향 (매수 의견 유지)",+,M,"Direction: 기존 투자의견 유지, 목표주가 상향 조정
Importance: 펀더멘털 개선을 반영한 목표주가 조정",대신증권 리포트 20250516
20250131,,63.8,,SK하이닉스,SK하이닉스 2024년 FCF 기반 특별배당 수취 기대,+,H,"Direction: 핵심 자회사(SK하이닉스) 가치 변동이 NAV에 직접 반영
Importance: SK스퀘어 NAV의 최대 비중을 차지하는 핵심 자산",SK증권 리포트 20241115
20250131,,63.8,,증권사리포트,"대신증권 SK스퀘어 목표주가 110,000원 상향 (매수)",+,M,"Direction: 기존 투자의견 유지, 목표주가 상향 조정
Importance: 펀더멘털 개선을 반영한 목표주가 조정",대신증권 리포트 20260526
20250131,,63.8,,SK하이닉스,SK하이닉스 주가 -9.9% 하락 영향 (SK스퀘어 -5.8%),-,H,"Direction: 핵심 자회사(SK하이닉스) 가치 변동이 NAV에 직접 반영
Importance: SK스퀘어 NAV의 최대 비중을 차지하는 핵심 자산",대신증권 리포트 20250203
20250203,-6.91,65.1,1.3,증권사리포트,"대신증권 목표주가 110,000원으로 상향 (매수 유지)",+,M,"Direction: 기존 투자의견 유지, 목표주가 상향 조정
Importance: 펀더멘털 개선을 반영한 목표주가 조정",대신증권 리포트 20250203
20250225,-3.17,63.7,0.4,실적발표,Q4 ’24 Portfolio Update,?,M,"Direction: SK하이닉스 지분법이익 반영에 따른 연결실적 변동
Importance: 지주회사 특성상 실적 자체보다 SK하이닉스 실적에 후행하는 결과",SK스퀘어 홈페이지 IR자료실 20250225
20250225,-3.17,63.7,0.4,실적발표,"SK스퀘어, 2024년 연간 실적 발표",?,M,"Direction: SK하이닉스 지분법이익 반영에 따른 연결실적 변동
Importance: 지주회사 특성상 실적 자체보다 SK하이닉스 실적에 후행하는 결과",SK스퀘어 홈페이지 뉴스룸 20250225
20250226,1.37,63.6,-0.1,증권사리포트,"SK증권 목표주가 125,000원 유지 (매수)",?,L,"Direction: 투자의견 및 목표주가 유지
Importance: 투자의견 및 목표주가 유지",SK증권 리포트 20250226
20250227,-1.66,63.7,0.1,증권사리포트,현대차증권 목표주가 13만원으로 상향 (매수 유지),+,M,"Direction: 기존 투자의견 유지, 목표주가 상향 조정
Importance: 펀더멘털 개선을 반영한 목표주가 조정",현대차증권 리포트 20250331
20250227,-1.66,63.7,0.1,실적발표,SK스퀘어 2024년 4분기 연결 영업이익 흑자전환 및 호실적 발표,+,H,"Direction: SK하이닉스 지분법이익 반영에 따른 연결실적 변동
Importance: 지주회사 특성상 실적 자체보다 SK하이닉스 실적에 후행하는 결과",흥국증권 리포트 20250227
20250227,-1.66,63.7,0.1,증권사리포트,흥국증권 SK스퀘어 목표주가 12만원 (매수) 유지,+,M,"Direction: 투자의견 및 목표주가 유지
Importance: 투자의견 및 목표주가 유지",흥국증권 리포트 20250227
20250327,,,,주주환원,"1,000억원 자사주 매입 공시 (Batch 5)",+,H,"Direction: SK스퀘어에 현금 유입
Importance: NAV 할인율 축소를 위한 대표적 주주환원 수단",공시
20250327,-1.81,63.6,-0.3,증권사리포트,"대신증권 SK스퀘어 목표주가 110,000원 유지 (매수)",?,L,"Direction: 투자의견 및 목표주가 유지
Importance: 투자의견 및 목표주가 유지",대신증권 리포트 20260526
20250327,-1.81,63.6,-0.3,밸류업,"SK스퀘어, 포트폴리오 밸류업으로 기업가치 높인다",+,H,"Direction: 정부 밸류업 정책 중에서도 SK스퀘어가 모범사례로 특히 부각되며 재평가
Importance: 밸류업 테마 내 SK스퀘어 고유의 초과 재평가 요인",SK스퀘어 홈페이지 뉴스룸 20250327
20250328,-1.94,63.1,-0.5,증권사리포트,"대신증권 목표주가 110,000원으로 유지 (매수 유지)",?,M,"Direction: 투자의견 및 목표주가 유지
Importance: 투자의견 및 목표주가 유지",대신증권 리포트 20250328
20250331,-2.71,62.7,-0.4,실적발표,"1Q25 영업이익 1조 6,520억원 기록 (전분기 수준 유지)",?,L,"Direction: SK하이닉스 지분법이익 반영에 따른 연결실적 변동
Importance: 지주회사 특성상 실적 자체보다 SK하이닉스 실적에 후행하는 결과",SK증권 리포트 20251031
20250331,-2.71,62.7,-0.4,실적발표,"SK스퀘어 1Q25 별도기준 순차입금 -4,361억원 (순현금)",+,L,"Direction: SK하이닉스 지분법이익 반영에 따른 연결실적 변동
Importance: 지주회사 특성상 실적 자체보다 SK하이닉스 실적에 후행하는 결과",SK증권 리포트 20250725
20250331,-2.71,62.7,-0.4,증권사리포트,현대차증권 목표주가 13만원으로 유지 (매수 유지),?,L,"Direction: 투자의견 및 목표주가 유지
Importance: 투자의견 및 목표주가 유지",현대차증권 리포트 20250331
20250331,-2.71,62.7,-0.4,실적발표,1Q25 기준 순현금 4.4천억원 보유,+,L,"Direction: SK하이닉스 지분법이익 반영에 따른 연결실적 변동
Importance: 지주회사 특성상 실적 자체보다 SK하이닉스 실적에 후행하는 결과",대신증권 리포트 20250516
20250401,,,,주주환원,"1,000억원 규모 자사주 소각 완료 (Batch 4)",+,M,"Direction: 기보유 자사주를 활용한 자본효율성 개선
Importance: NAV 할인율 축소 실현",공시
20250401,-0.54,63.9,1.2,SK하이닉스,SK하이닉스 PBR이 SK스퀘어 할인율 역수 상회 시작,-,M,"Direction: 핵심 자회사(SK하이닉스) 가치 변동이 NAV에 직접 반영
Importance: SK스퀘어 NAV의 최대 비중을 차지하는 핵심 자산",대신증권 리포트 20251015
20250410,13.96,64.6,-1.5,증권사리포트,"SK증권 목표주가 110,000원으로 하향 (매수 유지)",-,M,"Direction: 기존 투자의견 유지, 목표주가 하향 조정
Importance: 펀더멘털 둔화를 반영한 목표주가 조정",SK증권 리포트 20260519
20250410,13.96,64.6,-1.5,SK하이닉스,SK 하이닉스 2025년 분기 순이익 계단식 상승 전망으로 SK 스퀘어 주가 반등 기대,+,H,"Direction: 핵심 자회사(SK하이닉스) 가치 변동이 NAV에 직접 반영
Importance: SK스퀘어 NAV의 최대 비중을 차지하는 핵심 자산",SK증권 리포트 20250410
20250429,0.58,63.6,-0.4,신규투자,"SK스퀘어, 美∙日 AI∙반도체 기업 5곳 투자",?,L,"Direction: 핵심사업 (AI/반도체 투자)와 정합성 결여. 현금 유출
Importance: 비핵심자산 지분 취득",SK스퀘어 홈페이지 뉴스룸 20250429
20250501,,,,매크로,"5-6월 KOSPI 상승구간, 저평가 종목 부각",+,M,"Direction: 거시경제 환경(금리·증시 전반)이 저평가 종목 재평가에 미치는 영향
Importance: SK스퀘어 개별 이슈가 아닌 시장 전반적 요인",현대차증권 리포트 20250711
20250508,0.76,62.8,-0.4,증권사리포트,"현대차증권 목표주가 130,000원 유지 (BUY 유지)",+,M,"Direction: 투자의견 및 목표주가 유지
Importance: 투자의견 및 목표주가 유지",현대차증권 리포트 20250508
20250515,-2.61,61.5,0.2,자회사,T맵모빌리티 1Q25 영업손실 -94억원 (적자폭 축소),+,M,"Direction: 비핵심자회사의 실적 개선
Importance: 개별 자회사 영향은 제한적이나 누적 시 NAV·투자심리에 긍정적",대신증권 리포트 20250516
20250515,-2.61,61.5,0.2,실적발표,"1Q25 매출 4천억원, 영업이익 1.7조원 발표",+,H,"Direction: SK하이닉스 지분법이익 반영에 따른 연결실적 변동
Importance: 지주회사 특성상 실적 자체보다 SK하이닉스 실적에 후행하는 결과",대신증권 리포트 20250516
20250515,-2.61,61.5,0.2,실적발표,"SK스퀘어, 2025년 1분기 실적 발표",?,M,"Direction: SK하이닉스 지분법이익 반영에 따른 연결실적 변동
Importance: 지주회사 특성상 실적 자체보다 SK하이닉스 실적에 후행하는 결과",SK스퀘어 홈페이지 뉴스룸 20250515
20250515,-2.61,61.5,0.2,실적발표,Q1 ’25 Portfolio Update,?,M,"Direction: SK하이닉스 지분법이익 반영에 따른 연결실적 변동
Importance: 지주회사 특성상 실적 자체보다 SK하이닉스 실적에 후행하는 결과",SK스퀘어 홈페이지 IR자료실 20250515
20250515,-2.61,61.5,0.2,자회사,SK플래닛 1Q25 영업이익 83억원 기록,+,L,"Direction: 비핵심자회사의 실적 개선
Importance: 개별 자회사 영향은 제한적이나 누적 시 NAV·투자심리에 긍정적",대신증권 리포트 20250516
20250516,1.79,61.4,-0.1,증권사리포트,"대신증권 목표주가 110,000원으로 유지 (매수 의견 유지)",+,M,"Direction: 투자의견 및 목표주가 유지
Importance: 투자의견 및 목표주가 유지",대신증권 리포트 20250516
20250516,1.79,61.4,-0.1,자회사,"T맵 MAU 1,486만명 달성 (전년 대비 17만명 증가)",+,L,"Direction: 비핵심자산의 비재무지표
Importance: 비핵심자산의 일반적 사항",대신증권 리포트 20250516
20250516,1.79,61.4,-0.1,증권사리포트,대신증권 25년 영업이익 및 순이익 전망 상향 조정,+,M,"Direction: 기존 투자의견 유지, 목표주가 상향 조정
Importance: 펀더멘털 개선을 반영한 목표주가 조정",대신증권 리포트 20250516
20250516,1.79,61.4,-0.1,자회사,"SK플래닛 24년 OP 23억원, 1Q25 OP 83억원 발표",+,L,"Direction: 비핵심자회사의 실적 개선
Importance: 개별 자회사 영향은 제한적이나 누적 시 NAV·투자심리에 긍정적",대신증권 리포트 20250516
20250516,1.79,61.4,-0.1,자회사,웨이브 24년 OP -277억원 발표,+,M,"Direction: 비핵심자회사의 실적 개선
Importance: 개별 자회사 영향은 제한적이나 누적 시 NAV·투자심리에 긍정적",대신증권 리포트 20250516
20250516,1.79,61.4,-0.1,NAV 할인율,NAV 대비 할인율 62%로 4Q24 대비 개선,+,M,"Direction: 별도 기준 본사의 일반적 사항
Importance: SK스퀘어 주가의 저평가 현황을 조명",대신증권 리포트 20250516
20250516,1.79,61.4,-0.1,실적발표,"1Q25 매출 4천억원(-19% YoY), OP 1.7조원(+410% YoY) 발표",+,H,"Direction: SK하이닉스 지분법이익 반영에 따른 연결실적 변동
Importance: 지주회사 특성상 실적 자체보다 SK하이닉스 실적에 후행하는 결과",대신증권 리포트 20250516
20250516,1.79,61.4,-0.1,자회사,웨이브-티빙 합병 공정위 기업결합심사 진행 중,+,H,"Direction: 비핵심자회사의 사업 진행 상황
Importance: 일별 주가 방향성에 미치는 영향은 제한적",대신증권 리포트 20250516
20250519,-2.73,61.7,0.3,증권사리포트,"흥국증권, SK스퀘어 목표주가 120,000원 및 투자의견 BUY 유지 리포트 발간",+,M,"Direction: 투자의견 및 목표주가 유지
Importance: 투자의견 및 목표주가 유지",흥국증권 리포트 20250519
20250519,-2.73,61.7,0.3,실적발표,"SK스퀘어 1Q25 매출액 4,028억, 영업이익 1조 6,523억 기록 (사상 최대 실적)",+,H,"Direction: SK하이닉스 지분법이익 반영에 따른 연결실적 변동
Importance: 지주회사 특성상 실적 자체보다 SK하이닉스 실적에 후행하는 결과",흥국증권 리포트 20250519
20250601,,,,SK하이닉스,SK하이닉스 대안 부각으로 NAV 할인율 47% 축소,+,M,"Direction: 핵심 자회사(SK하이닉스) 가치 변동이 NAV에 직접 반영
Importance: SK스퀘어 NAV의 최대 비중을 차지하는 핵심 자산",대신증권 리포트 20260225
20250601,,,,SK하이닉스,6월 들어 대표 자회사 지분가치 가파르게 증가,+,H,"Direction: 핵심 자회사(SK하이닉스) 가치 변동이 NAV에 직접 반영
Importance: SK스퀘어 NAV의 최대 비중을 차지하는 핵심 자산",현대차증권 리포트 20250711
20250630,3.8,49.6,-0.6,자회사,티맵모빌리티 2Q25 영업적자폭 38억원 감소 (YoY +98억원),+,M,"Direction: 비핵심자회사의 실적 개선
Importance: 개별 자회사 영향은 제한적이나 누적 시 NAV·투자심리에 긍정적",유안타증권 리포트 20251022
20250630,3.8,49.6,-0.6,자회사,11번가 2Q25 영업적자 폭 전년 동기 대비 81억원 축소,+,M,"Direction: 비핵심자회사의 실적 개선
Importance: 개별 자회사 영향은 제한적이나 누적 시 NAV·투자심리에 긍정적",대신증권 리포트 20251015
20250630,3.8,49.6,-0.6,실적발표,"2Q25 영업이익 1조 4,010억원 기록 (전분기 대비 감소)",-,L,"Direction: SK하이닉스 지분법이익 반영에 따른 연결실적 변동
Importance: 지주회사 특성상 실적 자체보다 SK하이닉스 실적에 후행하는 결과",SK증권 리포트 20251031
20250630,3.8,49.6,-0.6,Harvest,SK쉴더스 매각대금 유입 등으로 순현금 1.18조원 기록,+,M,"Direction: 비핵심 자회사 매각을 통한 확정 이익(Profit) 실현 (Harvest)
Importance: 주주환원 재원 확보 및 NAV 할인율 축소 기대",현대차증권 리포트 20250828
20250630,3.8,49.6,-0.6,NAV 할인율,25.6월말 NAV 할인율 47% 기록,+,M,"Direction: 별도 기준 본사의 일반적 사항
Importance: SK스퀘어 주가의 저평가 현황을 조명",대신증권 리포트 20250818
20250630,3.8,49.6,-0.6,자회사,티맵모빌리티 2Q25 영업적자 폭 전년 동기 대비 98억원 축소 (EBITDA 흑자 전환),+,M,"Direction: 비핵심자회사의 실적 개선
Importance: 개별 자회사 영향은 제한적이나 누적 시 NAV·투자심리에 긍정적",대신증권 리포트 20251015
20250630,3.8,49.6,-0.6,SK하이닉스,SK하이닉스로부터 연간 2.6천억원 배당금 유입 (2Q25 기준 순현금 반영),+,M,"Direction: 핵심 자회사(SK하이닉스) 가치 변동이 NAV에 직접 반영
Importance: SK스퀘어 NAV의 최대 비중을 차지하는 핵심 자산",대신증권 리포트 20251015
20250630,3.8,49.6,-0.6,실적발표,별도 현금 1Q25 0.4조원 → 2Q25 1.1조원으로 확대,+,M,"Direction: SK하이닉스 지분법이익 반영에 따른 연결실적 변동
Importance: 지주회사 특성상 실적 자체보다 SK하이닉스 실적에 후행하는 결과",유안타증권 리포트 20251022
20250630,3.8,49.6,-0.6,자회사,T맵모빌리티 2Q25 첫 EBITDA 흑자 달성 및 적자폭 축소,+,M,"Direction: 비핵심자회사의 실적 개선
Importance: 개별 자회사 영향은 제한적이나 누적 시 NAV·투자심리에 긍정적",대신증권 리포트 20250818
20250701,1.09,48,-1.6,Harvest,"SK쉴더스 잔여매각대금 4,500억원 수령 예정",+,M,"Direction: 비핵심 자회사 매각을 통한 확정 이익(Profit) 실현 (Harvest)
Importance: 주주환원 재원 확보 및 NAV 할인율 축소 기대",현대차증권 리포트 20250508
20250701,1.09,48,-1.6,기타,SK스퀘어 주가 20만원 돌파,+,L,"Direction: 주가 마일스톤에 대한 시장의 관심 반영
Importance: 특정 사건이 아닌 주가 흐름 자체에 대한 언급",현대차증권 리포트 20250711
20250701,1.09,48,-1.6,Harvest,"SK쉴더스 매각대금 4,500억원 확보 25년 7월까지 예정",+,M,"Direction: 비핵심 자회사 매각을 통한 확정 이익(Profit) 실현 (Harvest)
Importance: 주주환원 재원 확보 및 NAV 할인율 축소 기대",SK증권 리포트 20240814
20250711,-5.23,52.4,2.2,증권사리포트,"현대차증권 목표주가 200,000원으로 하향 (BUY 유지)",-,M,"Direction: 기존 투자의견 유지, 목표주가 하향 조정
Importance: 펀더멘털 둔화를 반영한 목표주가 조정",현대차증권 리포트 20251202
20250725,0.66,54.2,-0.8,SK하이닉스,SK하이닉스 2Q25 주당 배당금 375원 결정,+,M,"Direction: 핵심 자회사(SK하이닉스) 가치 변동이 NAV에 직접 반영
Importance: SK스퀘어 NAV의 최대 비중을 차지하는 핵심 자산",SK증권 리포트 20250725
20250725,0.66,54.2,-0.8,증권사리포트,"SK증권 목표주가 310,000원으로 상향 (매수 유지)",+,M,"Direction: 기존 투자의견 유지, 목표주가 상향 조정
Importance: 펀더멘털 개선을 반영한 목표주가 조정",SK증권 리포트 20251031
20250725,0.66,54.2,-0.8,NAV 할인율,SK스퀘어 목표 NAV 할인율 45%로 변경 (기존 50%),+,M,"Direction: 별도 기준 본사의 일반적 사항
Importance: SK스퀘어 주가의 저평가 현황을 조명",SK증권 리포트 20250725
20250725,0.66,54.2,-0.8,SK하이닉스,SK하이닉스 2Q25 실적 발표 (시장 예상치 부합),?,M,"Direction: 핵심 자회사(SK하이닉스) 가치 변동이 NAV에 직접 반영
Importance: SK스퀘어 NAV의 최대 비중을 차지하는 핵심 자산",SK증권 리포트 20250725
20250731,2.77,55.6,0.3,증권사리포트,"대신증권 목표주가 310,000원으로 하향 (매수 유지)",-,L,"Direction: 기존 투자의견 유지, 목표주가 하향 조정
Importance: 펀더멘털 둔화를 반영한 목표주가 조정",대신증권 리포트 20260618
20250731,2.77,55.6,0.3,Harvest,"SK 쉴더스 매각 대금 4,500억원 입금 예정",+,M,"Direction: 비핵심 자회사 매각을 통한 확정 이익(Profit) 실현 (Harvest)
Importance: 주주환원 재원 확보 및 NAV 할인율 축소 기대",SK증권 리포트 20241115
20250731,2.77,55.6,0.3,증권사리포트,"대신증권 SK스퀘어 목표주가 180,000원 상향 (매수)",+,M,"Direction: 기존 투자의견 유지, 목표주가 상향 조정
Importance: 펀더멘털 개선을 반영한 목표주가 조정",대신증권 리포트 20260526
20250801,-7.76,56.9,1.3,NAV 할인율,SK하이닉스 급등에도 NAV 할인율 56%로 확대,-,M,"Direction: 별도 기준 본사의 일반적 사항
Importance: SK스퀘어 주가의 저평가 현황을 조명",대신증권 리포트 20260225
20250801,-7.76,56.9,1.3,Harvest,SK쉴더스 매각 잔여분 4.5천억원 25.8월 이내 유입 예정,+,M,"Direction: 비핵심 자회사 매각을 통한 확정 이익(Profit) 실현 (Harvest)
Importance: 주주환원 재원 확보 및 NAV 할인율 축소 기대",대신증권 리포트 20240226
20250802,,,,증권사리포트,"현대차증권 목표주가 280,000원으로 상향 (BUY 유지)",+,M,"Direction: 기존 투자의견 유지, 목표주가 상향 조정
Importance: 펀더멘털 개선을 반영한 목표주가 조정",현대차증권 리포트 20251202
